age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,salary
34,4,9,0,1,3,4,1,0,0,40,
44,5,9,0,3,1,4,1,0,0,60,
27,4,13,4,7,1,4,1,0,0,41,
39,4,9,5,6,1,2,1,0,0,40,
46,4,9,0,3,1,4,1,0,1741,40,
32,6,9,0,12,3,4,1,0,1590,62,
31,4,13,4,12,1,2,0,0,0,50,
23,4,7,4,3,4,4,1,0,0,35,
47,4,14,2,4,0,4,1,15024,0,55,
66,4,13,2,10,0,4,1,0,0,99,
26,4,9,4,7,3,4,1,0,0,40,
52,4,9,2,6,0,4,1,0,0,40,
53,5,7,6,4,1,4,0,0,0,30,
48,6,13,2,4,0,1,1,0,0,40,
37,5,12,5,4,4,4,1,0,0,50,
17,4,7,4,8,3,4,0,0,0,5,
50,4,11,2,3,0,4,1,0,0,40,
28,0,9,4,0,2,4,0,0,0,40,
17,1,7,4,1,1,2,0,0,1602,40,
39,4,10,0,3,4,2,1,0,0,40,
28,1,13,4,13,1,2,0,0,0,40,
38,4,12,0,3,1,4,1,0,0,40,
53,4,9,2,14,0,4,1,0,1902,40,
28,2,13,0,10,1,4,1,0,0,40,
42,4,10,2,10,0,4,1,15024,0,32,
40,4,5,4,14,1,4,1,0,0,45,
20,4,10,4,7,3,4,1,0,0,40,
32,7,13,2,11,0,4,1,0,0,40,
23,7,13,4,1,3,4,1,0,0,40,
25,4,13,4,12,3,1,1,2174,0,40,
41,4,9,2,3,0,1,1,0,0,40,
42,4,13,2,10,0,4,1,7688,0,40,
18,4,8,4,12,3,4,1,594,0,14,
29,2,13,2,10,0,4,1,0,1848,60,
36,4,9,2,12,0,4,1,0,0,50,
34,4,6,2,3,0,4,1,0,0,40,
34,4,9,0,3,4,4,1,0,0,44,
48,7,15,2,10,0,4,1,15024,0,50,
36,5,15,2,10,0,4,1,0,0,80,
67,1,9,6,8,4,4,1,0,0,40,
53,4,9,2,3,0,4,1,7298,0,40,
53,6,13,2,4,0,4,1,0,2415,40,
45,4,16,0,10,1,4,1,0,0,45,
22,4,6,5,8,4,4,0,0,0,35,
25,4,13,2,4,0,4,1,0,0,43,
61,4,10,0,8,1,4,0,0,0,40,
31,2,10,4,1,1,2,0,0,0,40,
47,5,9,2,10,0,4,1,0,0,38,
31,4,2,2,10,0,4,1,0,0,45,
17,4,5,4,12,2,3,0,0,0,32,
38,5,10,2,12,0,4,1,0,0,50,
23,4,9,2,6,0,2,1,0,0,40,
42,4,10,6,4,1,0,0,0,0,40,
78,4,3,2,14,0,1,1,0,0,36,
54,4,11,2,4,0,4,1,0,0,40,
26,2,13,4,1,3,1,0,0,0,50,
30,4,9,2,10,0,4,1,0,0,35,
46,4,13,2,3,0,4,1,0,0,40,
26,4,13,4,10,1,2,0,0,0,45,
30,4,9,4,12,3,4,0,0,0,35,
66,2,16,2,10,0,2,1,20051,0,35,
23,4,9,4,3,3,2,1,2597,0,40,
25,4,10,4,13,3,4,1,0,0,40,
32,5,13,2,12,0,4,1,0,0,40,
25,2,9,2,3,0,4,1,0,0,38,
51,4,7,2,7,0,4,1,0,0,40,
24,7,13,4,10,1,4,1,0,0,40,
22,4,10,4,13,3,4,0,0,0,40,
28,4,9,4,4,1,4,0,0,0,40,
29,2,7,0,8,4,2,0,0,0,20,
26,4,13,4,8,3,4,1,0,0,40,
41,1,13,4,4,1,4,1,0,0,40,
19,4,10,4,12,3,4,0,0,0,35,
39,4,9,2,12,0,1,1,0,0,26,
51,4,15,2,10,0,4,1,0,0,50,
29,0,9,5,0,4,2,0,0,0,20,
27,4,3,2,5,0,4,1,0,0,40,
33,4,13,2,10,0,2,1,0,0,40,
19,4,9,4,12,3,4,0,0,0,8,
67,0,9,2,0,0,2,1,0,0,20,
41,4,13,2,10,0,4,1,0,0,45,
29,1,14,2,10,0,4,1,0,0,40,
28,4,9,2,1,0,2,1,0,0,40,
25,4,10,4,4,3,4,1,0,0,40,
21,1,9,4,1,3,4,1,0,0,36,
24,2,10,4,13,1,4,1,14344,0,50,
48,4,7,0,8,1,4,0,0,0,31,
46,5,15,2,10,0,4,1,0,0,60,
35,4,10,2,12,0,4,1,0,0,50,
35,1,13,2,4,0,4,1,0,0,40,
50,4,6,2,3,0,4,1,0,0,40,
22,4,9,4,12,3,4,0,0,0,40,
45,4,10,2,4,0,4,1,0,0,40,
62,2,13,2,10,5,4,0,0,0,40,
39,2,14,2,10,0,4,1,0,1977,45,
33,2,9,0,3,4,4,1,0,0,40,
22,4,10,4,6,1,4,0,0,0,30,
50,4,9,2,3,0,4,1,0,0,48,
25,4,7,0,4,4,4,0,0,0,40,
44,4,10,0,8,4,4,0,0,0,40,
26,4,9,2,14,0,4,1,0,0,40,
31,7,14,0,4,4,4,0,0,0,50,
56,4,9,2,12,5,4,0,0,0,15,
49,6,4,2,12,0,4,1,0,0,40,
49,4,8,2,3,0,4,1,0,0,40,
46,4,9,6,1,4,4,0,0,0,43,
33,4,10,4,3,1,2,1,0,0,40,
25,4,13,4,10,1,4,0,0,0,30,
40,4,12,0,4,1,4,0,0,0,40,
72,0,4,0,0,1,4,1,0,0,30,
32,7,14,4,10,1,4,1,0,0,10,
44,4,13,2,14,0,4,1,0,0,55,
48,4,9,0,1,1,4,0,0,0,30,
17,4,6,4,12,3,4,0,0,0,12,
50,4,11,2,10,5,4,0,0,1887,36,
61,4,10,2,1,5,4,0,15024,0,34,
22,2,9,4,6,3,2,1,0,0,40,
17,4,7,4,6,3,4,1,0,0,17,
49,5,15,2,10,0,4,1,0,0,60,
26,4,9,2,8,0,4,1,0,0,50,
19,7,10,4,10,3,4,1,0,0,10,
17,4,8,4,8,3,4,0,0,0,16,
38,4,9,2,8,0,4,1,0,0,40,
34,2,11,0,11,3,1,1,0,0,40,
51,4,9,2,3,0,4,1,7298,0,50,
48,4,9,2,3,0,4,1,0,0,42,
63,4,14,2,10,0,4,1,0,0,50,
19,4,9,4,7,3,4,0,0,0,40,
73,4,10,2,1,5,4,0,20051,0,36,
51,4,9,0,10,1,4,0,0,0,43,
38,4,14,2,8,0,2,1,0,1485,40,
54,4,10,2,10,0,4,1,0,0,40,
41,4,9,2,3,0,4,1,0,1848,40,
65,0,13,2,0,0,4,1,0,2377,40,
36,6,13,2,4,0,4,1,4386,0,50,
42,4,4,2,3,0,3,1,0,0,40,
38,4,10,2,3,0,4,1,7688,0,40,
20,0,10,4,0,3,4,1,0,0,40,
37,7,13,2,4,0,4,1,0,0,50,
35,7,9,2,3,0,4,1,0,1485,40,
51,6,10,2,3,0,4,1,0,0,40,
23,4,11,4,1,1,4,0,0,0,40,
27,7,13,4,10,3,2,0,0,0,40,
19,0,10,4,0,3,4,1,0,0,16,
37,4,11,2,7,0,4,1,0,0,42,
29,4,9,2,7,0,4,1,0,0,45,
33,4,2,2,3,1,4,1,0,2603,32,
60,4,9,0,7,1,4,1,4650,0,40,
22,4,13,4,1,3,4,1,0,0,20,
22,0,10,4,0,3,2,1,0,1721,20,
60,7,11,6,8,1,2,0,0,0,37,
35,4,7,5,8,4,4,1,0,0,20,
45,4,11,0,1,1,4,0,0,0,40,
30,4,9,2,7,0,1,1,0,0,40,
43,5,10,2,4,0,4,1,0,0,70,
32,7,14,4,1,1,4,0,0,0,38,
35,4,9,2,3,0,4,1,0,0,42,
32,4,11,0,8,4,2,0,0,0,40,
61,4,11,2,3,0,1,1,0,0,40,
40,7,14,0,4,4,4,0,1506,0,40,
20,0,6,4,0,1,4,0,0,0,30,
42,5,13,2,12,0,4,1,0,0,60,
21,4,10,4,12,4,4,0,0,0,35,
21,4,10,4,12,3,4,0,0,0,20,
26,4,13,4,4,1,4,0,0,0,40,
36,7,9,2,4,0,4,1,0,0,60,
24,4,13,2,12,2,4,1,0,0,40,
47,4,13,2,4,0,4,1,0,0,57,
51,4,12,0,13,1,4,1,0,0,30,
65,0,9,6,0,1,2,0,0,0,40,
61,4,13,0,9,1,4,0,0,0,12,
67,4,10,6,12,1,4,0,0,0,25,
49,4,9,2,5,0,4,1,0,0,25,
63,0,9,2,0,0,4,1,0,1485,40,
58,4,11,2,3,0,4,1,0,1887,48,
61,4,4,0,7,4,4,0,0,0,40,
36,4,9,2,3,0,2,1,0,0,35,
19,4,10,4,13,2,1,1,0,0,40,
29,6,10,2,3,0,4,1,0,0,35,
43,4,13,2,7,0,4,1,0,1887,40,
60,6,9,0,12,1,2,1,2597,0,55,
21,4,10,4,12,4,4,1,0,0,40,
22,4,9,5,12,4,4,0,0,0,40,
33,4,13,2,4,0,4,1,0,0,65,
36,4,13,4,12,1,1,0,0,0,50,
37,4,13,4,14,1,4,1,0,0,46,
35,4,12,1,1,5,4,0,0,0,40,
17,4,6,4,9,3,4,1,0,0,30,
37,4,9,2,3,0,4,1,0,0,60,
22,0,9,4,0,1,4,0,0,0,45,
28,4,10,2,3,0,4,1,0,0,40,
42,4,10,0,7,1,4,0,0,0,40,
57,5,9,2,14,0,4,1,5178,0,60,
26,4,10,4,5,2,4,0,0,0,65,
45,2,7,2,8,0,2,1,0,0,50,
32,4,13,2,3,0,4,1,0,0,44,
63,4,10,6,1,4,4,0,0,0,43,
22,4,10,4,10,2,1,0,0,0,20,
36,4,10,2,4,0,4,1,0,0,55,
45,7,9,2,4,5,4,0,0,0,40,
34,6,15,2,10,0,4,1,0,0,55,
27,7,13,4,10,1,4,1,0,0,60,
20,0,10,4,0,3,4,0,0,0,20,
47,6,9,2,5,0,4,1,0,0,56,
46,4,4,4,8,3,4,1,0,0,52,
28,4,10,4,7,3,4,0,0,0,40,
45,4,9,4,6,2,4,1,0,0,40,
26,4,13,4,1,3,1,0,0,0,40,
32,6,6,2,4,0,4,1,0,0,45,
30,2,8,2,1,5,4,0,0,0,40,
59,4,6,2,14,0,4,1,0,0,40,
58,7,16,4,4,1,4,0,0,0,43,
45,4,10,0,6,1,4,1,0,0,30,
76,6,10,6,14,1,4,1,0,0,40,
38,4,9,0,1,3,4,0,0,0,40,
32,4,14,4,12,3,2,1,0,0,40,
38,6,9,0,5,1,4,1,0,0,50,
30,4,12,4,10,4,2,0,0,0,36,
53,5,11,2,4,0,4,1,0,0,40,
41,4,13,2,7,0,4,1,0,0,40,
27,7,13,4,10,1,4,1,0,0,50,
44,2,12,2,5,0,4,1,0,0,30,
35,4,14,2,4,0,1,1,0,0,50,
36,4,2,4,8,2,3,0,0,0,40,
51,4,10,2,4,5,4,0,0,0,10,
42,2,9,2,14,0,4,1,0,0,40,
40,6,13,1,10,0,4,1,7298,0,50,
45,4,9,2,6,0,4,1,0,0,40,
55,4,5,0,3,4,4,0,99999,0,37,
36,4,4,2,7,0,4,1,0,0,40,
57,1,9,2,3,0,2,1,0,0,40,
27,4,9,0,13,1,4,0,0,0,45,
62,4,14,4,6,1,4,1,4650,0,40,
29,4,13,2,12,0,4,1,0,0,55,
38,6,13,4,3,1,0,1,0,0,30,
29,4,9,2,3,0,4,1,0,0,50,
18,0,10,4,0,3,4,1,0,0,30,
19,0,8,4,0,3,2,1,0,0,30,
32,2,14,4,10,1,4,0,4865,0,40,
34,4,13,4,4,1,4,1,0,1741,40,
25,4,12,4,10,1,4,1,0,0,55,
34,2,14,4,10,1,4,1,0,0,35,
37,7,10,2,4,0,4,1,0,0,38,
37,4,9,2,3,0,4,1,0,0,45,
18,4,9,4,6,3,4,1,0,0,25,
24,4,11,4,3,3,4,1,0,0,40,
17,4,8,4,8,3,4,0,0,0,30,
35,4,13,0,12,1,4,0,0,0,40,
31,4,11,5,13,4,2,0,0,0,32,
29,4,12,4,3,1,4,1,0,0,60,
49,6,9,2,3,0,4,1,0,0,40,
71,0,13,2,0,0,4,1,0,0,10,
35,1,9,2,1,0,4,1,0,0,40,
55,6,9,2,3,0,4,1,0,0,50,
37,4,3,2,7,0,4,1,0,0,40,
33,2,10,4,1,4,2,0,0,0,18,
49,4,13,2,12,0,4,1,0,0,45,
32,4,9,2,6,0,4,1,0,0,45,
63,0,7,5,0,1,2,1,0,0,40,
39,4,14,4,10,1,4,1,0,0,40,
42,2,9,2,5,0,4,1,0,0,40,
30,7,14,2,10,5,4,0,0,0,50,
30,4,11,4,10,1,4,1,0,0,40,
48,5,9,2,5,0,4,1,0,0,40,
57,6,13,2,12,0,4,1,0,0,10,
56,4,6,0,8,4,2,0,0,0,45,
28,4,10,4,11,3,4,1,0,0,40,
43,4,13,2,13,0,4,1,0,0,24,
46,4,9,2,3,0,4,1,0,0,60,
60,4,13,2,4,0,4,1,15024,0,45,
50,2,14,0,10,4,4,0,0,0,65,
37,4,15,2,10,0,4,1,0,0,50,
41,4,9,0,9,2,2,0,0,0,40,
38,4,10,2,4,5,4,0,0,0,38,
23,4,10,4,8,3,4,0,0,0,40,
59,4,10,2,4,0,4,1,0,0,50,
72,4,14,4,10,1,4,1,2329,0,60,
47,2,10,0,1,1,4,0,0,0,33,
29,4,11,4,3,2,4,1,0,0,40,
35,4,13,2,10,0,4,1,0,0,60,
24,4,10,2,1,0,4,1,0,0,15,
22,4,9,4,12,4,4,0,0,0,40,
24,4,9,4,4,3,4,1,0,0,40,
42,4,13,2,10,0,4,1,7298,0,45,
55,1,13,5,8,4,4,0,0,0,72,
40,7,14,0,10,4,4,0,0,0,20,
61,4,9,0,1,1,1,0,0,0,40,
58,6,13,4,5,3,4,1,0,0,72,
39,7,9,0,10,1,4,1,0,0,40,
45,6,10,0,10,1,4,0,0,0,50,
25,4,9,4,6,1,4,1,0,0,45,
69,0,16,2,0,0,4,1,0,0,50,
36,4,13,2,12,5,4,1,0,0,60,
34,4,11,2,3,0,4,1,7688,0,40,
45,4,13,2,10,0,4,1,0,0,45,
27,0,8,2,0,0,2,1,0,0,45,
28,4,10,5,6,1,2,1,0,0,40,
27,4,10,4,1,1,4,0,0,0,60,
41,7,9,4,8,1,4,0,0,0,40,
18,7,9,4,12,1,2,0,0,0,30,
44,4,13,2,13,0,4,1,0,0,40,
47,4,11,2,4,5,4,0,0,0,45,
36,2,9,2,4,0,4,1,0,0,40,
66,4,1,6,9,2,4,0,0,0,40,
33,4,9,0,1,4,4,0,0,0,45,
39,2,9,0,6,1,4,1,0,0,40,
30,4,9,4,14,3,2,1,0,0,40,
34,6,9,2,3,0,4,1,0,0,40,
62,6,14,0,10,4,4,0,0,0,32,
21,4,10,4,1,1,4,0,0,0,45,
50,5,14,2,10,0,4,1,7298,0,50,
30,4,13,2,4,0,4,1,3103,0,60,
43,4,9,2,4,0,4,1,0,0,40,
19,4,10,4,8,2,4,0,0,0,40,
26,1,11,4,3,3,4,1,0,0,50,
50,4,4,2,14,0,4,1,0,1579,65,
45,1,14,0,4,1,4,1,0,0,40,
46,5,14,2,12,0,4,1,0,0,50,
17,4,6,4,8,3,4,1,0,0,15,
56,4,4,2,4,0,4,1,0,0,40,
25,4,10,2,1,5,2,0,3103,0,40,
47,4,14,5,7,4,1,0,0,0,42,
23,4,9,2,12,0,4,1,0,0,45,
51,6,9,5,8,4,4,0,0,0,20,
19,4,10,4,13,1,4,0,0,0,25,
33,6,9,2,3,0,4,1,0,0,40,
32,4,9,0,8,4,4,0,0,0,80,
52,4,9,0,14,1,4,1,0,0,40,
36,4,10,5,8,2,2,0,0,0,40,
34,4,9,0,3,1,4,1,0,0,40,
26,0,9,4,0,3,4,0,0,0,40,
26,5,8,2,12,0,3,1,0,0,98,
35,2,10,2,3,0,4,1,0,0,40,
58,1,13,2,1,0,4,1,0,0,40,
32,4,7,0,3,3,4,1,0,0,50,
23,4,10,4,8,2,4,0,0,0,40,
28,6,10,4,7,1,2,1,0,0,40,
20,4,6,4,8,2,4,1,0,0,35,
17,4,6,4,8,3,4,1,0,0,20,
56,4,9,2,14,0,4,1,3103,0,45,
26,4,9,0,1,3,4,0,0,0,40,
43,7,13,0,10,4,4,0,1506,0,36,
45,6,10,4,10,1,4,1,0,0,35,
34,4,10,2,4,5,4,0,7688,0,50,
54,4,2,2,8,0,4,1,0,0,35,
51,2,9,6,8,4,4,0,0,0,40,
58,6,10,2,5,0,4,1,0,0,60,
49,4,12,5,1,1,4,0,2597,0,40,
21,4,11,4,1,3,4,0,0,0,40,
44,4,10,4,8,1,4,0,0,0,40,
26,4,13,4,4,1,4,0,0,0,50,
39,4,13,2,10,0,4,1,0,0,40,
19,0,9,4,0,3,4,1,0,0,40,
37,4,10,2,6,0,4,1,0,0,40,
49,4,9,0,1,1,4,1,0,0,32,
45,4,9,5,7,4,2,0,0,0,40,
60,1,9,4,1,1,2,0,0,0,40,
28,1,13,4,4,1,2,1,0,0,40,
23,4,10,2,7,0,0,1,0,0,30,
44,4,13,4,10,1,4,0,0,0,45,
19,7,10,4,5,3,4,1,0,0,12,
37,4,9,2,4,0,4,1,0,0,40,
41,6,9,2,5,0,4,1,0,0,38,
56,1,13,2,4,0,4,1,7688,0,40,
44,4,12,2,4,0,4,1,0,0,54,
30,4,13,2,3,0,1,1,0,0,36,
23,4,13,4,12,1,4,0,0,0,40,
44,4,9,2,4,5,4,0,3103,0,40,
38,4,9,2,4,0,4,1,7688,0,70,
32,4,10,2,12,0,4,1,5178,0,50,
57,6,14,4,5,1,4,1,0,0,20,
35,4,15,2,10,0,4,1,7688,0,50,
48,6,13,2,4,0,4,1,99999,0,50,
32,2,10,2,11,0,4,1,0,0,99,
76,1,14,6,10,1,4,0,0,0,15,
57,2,9,0,6,1,2,0,0,0,30,
58,0,10,4,0,1,4,0,0,0,40,
51,4,14,2,4,0,4,1,7298,0,50,
50,4,6,2,8,0,2,1,0,0,40,
38,4,9,1,8,5,4,0,0,0,25,
53,4,9,2,14,0,4,1,0,2002,40,
59,6,4,2,3,0,4,1,0,0,20,
23,4,9,4,14,3,4,1,0,0,40,
44,4,11,0,4,1,4,1,8614,0,40,
23,4,13,4,12,1,4,0,0,0,40,
23,4,12,4,12,3,4,1,0,0,20,
44,4,13,2,4,0,4,1,0,0,40,
30,4,9,2,13,0,4,1,0,0,40,
28,4,9,2,12,0,4,1,0,0,40,
46,4,10,0,4,1,4,0,0,0,40,
34,2,1,4,1,3,2,0,0,0,25,
38,4,13,5,4,1,4,1,27828,0,45,
26,4,10,4,12,1,2,0,0,0,37,
39,4,9,2,3,0,4,1,0,0,40,
28,4,10,4,12,3,2,1,0,0,40,
33,7,14,2,10,0,1,1,0,0,19,
43,4,14,0,10,4,4,0,0,2547,40,
30,4,13,0,4,1,1,0,0,0,40,
59,7,14,2,4,0,4,1,0,0,50,
26,4,9,2,7,0,4,1,0,0,45,
28,4,10,4,13,3,2,1,0,0,24,
48,6,10,4,8,1,4,1,0,0,40,
49,4,13,6,10,4,4,0,1506,0,35,
41,6,9,2,6,0,4,1,0,2179,40,
20,4,10,4,1,3,4,0,0,0,30,
49,4,9,2,11,0,4,1,0,0,40,
37,7,13,4,10,2,4,1,0,0,40,
18,4,8,4,12,3,4,0,0,0,8,
61,4,9,2,13,0,4,1,0,0,40,
26,4,9,2,6,0,4,1,0,0,48,
66,4,13,6,8,1,4,1,0,0,12,
68,4,14,4,10,1,4,0,3273,0,40,
27,2,9,2,11,5,4,0,0,0,40,
66,6,10,2,5,0,4,1,0,0,7,
28,4,6,4,8,4,4,0,0,0,15,
26,4,13,4,10,1,4,0,0,0,40,
25,0,9,4,0,4,2,0,0,0,40,
46,4,10,2,14,0,4,1,0,0,48,
62,0,13,2,0,0,4,1,0,0,40,
35,4,9,4,7,3,4,1,0,1974,40,
26,6,9,4,5,3,4,1,0,0,60,
40,4,9,5,7,1,4,0,0,0,40,
31,4,10,4,4,1,4,1,0,0,45,
52,4,9,6,14,1,4,1,0,0,40,
61,6,9,2,8,0,2,1,0,0,12,
39,7,7,2,3,0,4,1,0,0,40,
25,4,9,4,8,3,4,0,114,0,40,
47,4,13,2,13,0,4,1,0,0,48,
33,4,13,2,7,0,3,1,0,0,40,
17,4,7,4,8,3,4,1,0,0,25,
26,4,9,2,1,0,4,1,0,0,45,
25,4,9,4,6,2,4,1,0,0,40,
39,6,9,2,4,0,4,1,0,0,16,
33,4,14,2,4,0,4,1,7298,0,45,
46,1,10,2,4,0,2,1,0,0,40,
27,4,10,5,1,4,4,0,0,0,20,
48,4,9,2,10,0,4,1,7298,0,40,
29,6,7,2,8,5,4,0,0,0,5,
40,4,13,4,12,3,4,1,0,0,40,
24,4,13,4,12,3,2,1,0,0,40,
55,4,13,2,4,0,3,1,0,1579,35,
56,4,9,2,4,0,4,1,0,0,40,
25,4,12,4,3,1,4,1,0,0,30,
36,4,10,2,3,0,4,1,0,0,50,
26,6,9,2,4,0,4,1,0,0,45,
37,4,9,2,6,0,4,1,0,0,44,
36,4,9,2,3,0,4,1,0,0,40,
23,6,7,4,3,3,4,1,0,0,50,
25,4,13,2,10,0,4,1,0,0,60,
36,7,9,0,1,3,2,0,0,0,40,
37,6,10,2,3,0,4,1,0,0,70,
39,5,12,2,12,0,4,1,5178,0,48,
35,4,11,4,3,3,2,1,0,0,40,
33,4,7,4,6,3,2,1,0,0,40,
31,4,10,4,3,1,4,1,0,0,46,
49,4,10,2,10,0,4,1,0,0,22,
34,6,13,0,14,1,4,1,0,0,50,
40,4,9,2,14,0,1,1,0,0,60,
27,4,10,6,1,4,4,0,0,0,40,
50,6,16,2,10,0,4,1,0,0,23,
38,4,8,4,7,1,2,0,0,0,50,
55,7,13,0,4,4,2,1,0,0,40,
49,6,4,2,8,0,4,1,0,0,70,
40,4,13,3,8,1,3,1,0,0,40,
42,4,11,0,13,1,4,0,0,0,30,
51,4,13,2,10,0,4,1,0,0,50,
27,4,13,4,1,3,1,0,0,0,50,
30,7,9,2,11,0,4,1,0,0,40,
70,0,16,2,0,0,4,1,0,0,20,
40,4,6,4,8,4,2,0,0,0,40,
43,6,13,5,3,4,4,1,0,0,35,
24,4,9,4,8,1,4,0,0,0,40,
22,0,4,4,0,3,4,1,0,0,40,
38,4,13,2,12,0,4,1,0,0,60,
52,4,9,2,3,0,4,1,0,0,40,
32,4,11,2,12,0,4,1,0,0,50,
33,4,11,5,11,1,4,0,0,0,40,
21,4,9,4,7,3,4,1,0,0,40,
27,4,10,4,12,1,4,1,0,0,50,
31,4,9,0,4,1,4,1,0,0,50,
29,4,14,2,10,5,1,0,0,0,40,
49,4,3,2,8,0,4,1,0,2603,40,
61,0,13,4,0,1,4,1,0,0,7,
46,4,13,2,12,0,4,1,0,0,50,
37,4,7,2,3,0,4,1,0,0,40,
56,1,13,2,1,0,4,1,0,0,40,
37,4,10,2,3,0,4,1,0,0,40,
26,6,9,2,1,0,4,1,0,0,40,
31,4,10,4,1,4,2,0,0,0,35,
36,4,9,2,8,5,1,0,0,0,40,
52,4,6,2,6,0,4,1,0,0,45,
40,4,10,0,3,1,4,1,0,0,60,
21,4,9,3,4,2,4,0,0,0,60,
63,4,6,5,7,1,2,1,0,0,40,
30,4,9,4,1,1,4,0,0,0,40,
30,4,13,2,12,0,4,1,0,0,20,
50,4,13,2,4,0,4,1,0,0,60,
41,4,14,2,4,0,4,1,0,0,45,
39,5,13,2,4,0,4,1,0,0,60,
23,4,9,5,7,4,4,0,0,0,48,
52,4,9,2,12,0,2,1,0,2377,40,
17,0,7,4,0,3,2,0,0,0,20,
46,4,11,0,13,4,2,0,0,625,40,
26,4,10,2,1,5,4,0,0,0,42,
30,4,10,2,3,0,4,1,0,1740,40,
23,4,10,0,4,1,4,1,0,0,50,
21,7,10,4,1,3,1,0,0,0,12,
39,4,9,2,14,0,4,1,0,0,55,
37,2,11,2,11,0,2,1,0,0,40,
40,6,14,2,4,0,4,1,99999,0,50,
38,4,10,0,1,4,2,0,0,0,20,
47,4,13,2,12,0,4,1,4064,0,60,
20,4,10,4,8,3,4,1,0,0,35,
35,4,9,2,3,0,4,1,0,0,40,
62,7,13,0,10,1,4,1,14084,0,40,
32,4,7,0,8,4,4,0,0,0,15,
42,5,13,2,12,0,4,1,0,0,60,
32,4,6,4,3,4,4,1,0,0,40,
27,4,10,4,8,3,2,0,0,0,30,
53,5,13,2,12,0,4,1,0,0,45,
28,6,3,2,6,0,4,1,0,0,25,
26,4,9,2,12,0,4,1,0,0,40,
47,4,15,2,4,0,4,1,0,0,45,
23,4,10,4,11,3,2,0,0,0,40,
70,5,10,2,4,0,4,1,0,0,30,
41,7,13,2,4,0,1,1,0,0,40,
43,7,14,4,10,1,4,1,0,0,45,
65,4,9,0,12,4,4,0,0,0,25,
40,6,9,2,3,0,4,1,0,1672,40,
64,6,9,2,4,0,4,1,0,0,45,
40,4,10,0,4,1,4,1,0,0,45,
43,4,13,0,4,1,4,1,0,0,35,
50,1,9,2,1,0,4,1,0,0,48,
19,0,10,4,0,3,4,0,0,0,30,
32,6,13,4,10,3,2,0,2174,0,60,
32,4,7,2,5,0,4,1,0,0,40,
42,4,7,0,12,4,4,1,1506,0,50,
41,4,9,2,3,0,4,1,0,0,40,
30,4,10,4,4,1,4,0,0,0,40,
20,4,10,4,8,3,4,1,0,0,30,
45,7,9,2,3,0,4,1,0,0,40,
42,4,16,2,10,0,4,1,0,1902,50,
24,4,12,4,7,3,4,1,0,0,40,
43,4,13,0,12,1,4,0,0,0,50,
28,4,9,2,14,0,2,1,0,0,40,
35,4,9,4,7,1,4,0,0,0,40,
36,0,9,3,0,4,2,1,0,0,50,
38,1,9,4,1,4,4,0,0,0,40,
32,2,13,0,10,4,4,0,0,0,35,
50,7,9,2,11,0,4,1,0,0,40,
34,4,9,2,3,0,4,1,0,0,55,
35,4,9,4,8,3,4,1,0,0,40,
30,4,14,4,1,1,4,0,0,0,40,
61,7,3,2,14,0,4,1,0,0,40,
27,4,13,4,1,3,4,1,0,0,38,
61,4,9,4,7,1,2,0,0,0,40,
18,4,3,4,6,2,4,1,0,0,40,
31,2,9,2,11,0,4,1,0,0,40,
31,4,13,0,10,1,4,1,0,0,60,
20,4,9,4,8,1,2,0,0,0,40,
35,4,8,2,14,0,4,1,0,0,40,
51,4,9,4,3,1,2,1,0,0,40,
43,4,10,2,12,0,4,1,7688,0,40,
18,4,7,4,6,3,4,1,0,0,20,
55,4,15,2,4,0,4,1,99999,0,40,
59,4,9,6,9,1,4,0,0,0,40,
21,4,9,4,8,3,4,0,0,0,40,
22,4,6,4,8,3,4,0,0,0,40,
60,1,10,6,4,1,4,0,0,0,40,
49,1,9,2,3,0,4,1,0,0,40,
21,4,9,4,6,3,4,0,0,0,40,
61,4,9,2,7,0,4,1,0,0,40,
64,4,3,0,3,1,4,1,0,0,40,
63,4,9,4,3,1,4,1,0,0,40,
27,1,13,4,4,1,4,0,0,0,40,
23,4,13,4,8,3,2,0,0,0,30,
41,7,9,0,4,4,4,0,0,0,45,
18,0,8,4,0,3,2,1,0,0,25,
40,4,9,2,3,5,4,0,7298,0,40,
55,6,13,2,4,0,4,1,0,0,40,
17,4,6,4,8,3,4,0,0,1602,12,
34,6,10,4,3,1,4,1,0,1504,60,
24,4,13,4,1,3,4,0,0,0,40,
30,4,15,2,10,5,4,0,0,0,45,
29,4,14,4,4,1,1,1,0,0,60,
52,4,13,2,4,0,4,1,0,0,40,
57,1,10,2,4,0,4,1,0,0,40,
38,4,13,4,13,1,4,0,0,0,45,
43,4,14,0,4,1,4,0,0,0,50,
61,4,10,6,1,2,4,0,0,0,40,
38,4,13,2,4,0,4,1,15024,0,65,
51,4,9,2,7,0,2,1,0,0,40,
40,4,13,2,1,0,4,1,0,0,40,
41,2,10,2,1,0,4,1,0,0,40,
19,4,10,4,8,3,4,0,0,0,20,
28,4,4,2,5,0,4,1,0,0,40,
59,4,10,2,12,0,4,1,0,0,40,
32,7,13,4,10,3,4,0,0,0,40,
31,4,9,2,4,0,4,1,0,0,40,
30,4,12,4,7,1,4,1,0,0,48,
54,6,10,2,12,0,4,1,0,0,40,
33,4,11,5,3,1,4,1,0,2444,42,
